nursery_id,item_code,common_name,scientific_name,description,container_size,container_type,quantity_available,wholesale_price,retail_price,location_code,category,plant_type,flower_color,published_height,published_spread,picture_1_url,sun_requirements,water_requirements,hardiness_zone,native_status,availability_date,notes
CHERRYLAKE,ZAMPU001X003,Coontie Palm,Zamia floridana,"15"" X 18"" X 0"" /",3,Gallon,0,10.75,,FA,Shrub,Shrub,,"15""","18""",https://cherrylake.com/images/web_photos/zampu001x003_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,BAMTESWFC030,Bamboo Slender Weavers,,"13' X 6' X 0"" /",30,Gallon,35,200.0,,FP,Grass,Tree,,13',6',https://cherrylake.com/images/web_photos/bamteswfc030_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ILEHYOAFC015,Oakland®,,"4' X 1.5' X 0"" / Units per truck 300 
Min order qty 150",15,Gallon,0,59.0,,CSP,Shrub,Tree,,4',1.5',https://cherrylake.com/images/web_photos/ilehyoafc015_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ILLPA00FX003,Anise 'Ocala',Illicium parviflorum 'Ocala',"14"" X 12"" X 0"" /",3,Gallon,0,6.22,,FA,Shrub,Shrub,,"14""","12""",https://cherrylake.com/images/web_photos/illpa00fx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,ILLPA00FX003,Anise 'Ocala',Illicium parviflorum 'Ocala',"14"" X 12"" X 0"" /",3,Gallon,465,5.5,,FP,Shrub,Shrub,,"14""","12""",https://cherrylake.com/images/web_photos/illpa00fx003_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YPHRO003C030,Roebelenii Palm (Triple),Phoenix Roebelenii,"5' X 5' X 0"" /",30,Gallon,62,110.0,,FA,Palm,Tree,,5',5',https://cherrylake.com/images/web_photos/yphro003c030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YBUNA001BB18,Palm Mule,X Butyargrus nabonnandii,"16' X 0' X 0"" / Units per truck 20 
Min order qty 10","18""",Ball & Burlap,0,588.0,,CSP,Palm,Tree,,16-18' OA,5-6' CT,https://cherrylake.com/images/web_photos/ybuna001bb18_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLINI000BB16,BB16 - Nitida Livistonia Nitida,Livistonia Nitida,"0' X 0' X 0"" / *NON-CORE* /",1,Gallon,0,0.0,,FPPFA,Palm,Tree,,16',,https://cherrylake.com/images/web_photos/ylini000bb16_a_1.jpg,Variable,Medium,,Unknown,,Availability: Jun-26
CHERRYLAKE,YLINI001BB16,Livistona nitida Carnarvon,,"0' X 0' X 0"" / *NON-CORE* /","16""",Ball & Burlap,78,720.0,,FPPFA,Palm,Tree,,16'oa,8'-10'CT,https://cherrylake.com/images/web_photos/ylini001bb16_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSEREGRFC015,Saw Palmetto 'Green' Palm,Serenoa repens 'Green',"1.5' X 2' X 0"" /",15,Gallon,58,79.5,,FA,Palm,Tree,,1.5',2',https://cherrylake.com/images/web_photos/yseregrfc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,CONERSBTC045,Silver Buttonwood CT,,"11' X 5' X 2"" /",1,Gallon,3,375.0,,FA,Tree,Tree,,11',5',https://cherrylake.com/images/web_photos/conersbtc045_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YBINO001X007,Palm Bismarck,,,7,Gallon,0,25.0,,FPPFA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ybino001x007_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YSAPA00RBB14,Sabal Palm (Regenerated),Sabal palmetto,,"14""",Ball & Burlap,7,260.0,,FA,Palm,Tree,,12 - 20' OA,10 - 18' CT,https://cherrylake.com/images/web_photos/ysapa00rbb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA00RBB16,Sabal Palm (Regenerated),Sabal palmetto,,"16""",Ball & Burlap,18,260.0,,FA,PALM,Tree,,12 - 20' OA,10 - 18' CT,https://cherrylake.com/images/web_photos/ysapa00rbb16_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA00RBB20,Sabal Palm (Regenerated),Sabal palmetto,,"20""",Ball & Burlap,12,260.0,,FA,Palm,Tree,,12-20',10-18' CT,https://cherrylake.com/images/web_photos/ysapa00rbb20_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA00RBB10,Palm Sabal Regenerated,Sabal palmetto,,"10""",Ball & Burlap,0,250.0,,FPPFA,Palm,Tree,,14' OA,10' CT,https://cherrylake.com/images/web_photos/ysapa00rbb10_a_1.jpg,Variable,Medium,,Native,,Availability: Feb-26
CHERRYLAKE,YSAPA00RBB12,Sabal Palm (Regenerated),Sabal palmetto,"0' X 0' X 0"" /","12""",Ball & Burlap,7,260.0,,FA,PALM,Tree,,12 - 20' OA,10-18'CT,https://cherrylake.com/images/web_photos/ysapa00rbb12_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA00RBB18,Sabal Palm (Regenerated),Sabal palmetto,,"18""",Ball & Burlap,6,234.0,,FA,Palm,Tree,,12 - 20' OA,10 - 18' CT,https://cherrylake.com/images/web_photos/ysapa00rbb18_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YLIDE000BB22, Palm Ribbon,Livistona decipiens,"22' X 0' X 0"" / Units per truck 30 
Min order qty 15",1,Gallon,0,635.0,,CSP,Palm,Tree,,20-22' OA,14-15' CT,https://cherrylake.com/images/web_photos/ylide000bb22_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,CORSE00TC045,Orange Geiger,,"12' X 3.5' X 2"" /",1,Gallon,3,400.0,,FA,Tree,Tree,,12',3.5',https://cherrylake.com/images/web_photos/corse00tc045_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,ILEVOSCFX007,Holly 'Schilling's Dwarf',Ilex vomitoria 'Schilling's Dwarf',"15"" X 15"" X 0"" /",7,Gallon,67,24.94,,FA,Shrub,Shrub,,"15""","15""",https://cherrylake.com/images/web_photos/ilevoscfx007_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,PINELDETC015,Densa Pine,Pinus elliottii 'Densa',"7.5' X 2.5' X 0"" / Consistent in height and spread.",15,Gallon,129,75.0,,FA,Tree,Tree,,7.5',2.5',https://cherrylake.com/images/web_photos/pineldetc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEAU00TC045,Bluff Oak,Quercus austrina,"12' X 3.5' X 3"" / full canopy,straight trunk",45,Gallon,0,241.0,,FA,Tree,Tree,,12',6',https://cherrylake.com/images/web_photos/queau00tc045_a_1.jpg,Variable,Medium,,Native,,Availability: Mar-26
CHERRYLAKE,QUEAU00TC045,Bluff Oak,Quercus austrina,"14' X 2' X 2.25"" / Consistent height",45,Gallon,76,241.0,,FP,Tree,Tree,,14',2',https://cherrylake.com/images/web_photos/queau00tc045_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YCOAL00FBB12,Copernicia Caranday Palm,,"0' X 0' X 0"" / *NON-CORE* /","12""",Ball & Burlap,10,360.0,,FA,Palm,Tree,,12'-18'oa,6',https://cherrylake.com/images/web_photos/ycoal00fbb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YCOAL00FBB14,Copernicia Caranday Palm,Copernicia alba,"0' X 0' X 0"" /","14""",Ball & Burlap,56,273.0,,FPPFD,Palm,Tree,,0',0',https://cherrylake.com/images/web_photos/ycoal00fbb14_d_1.jpg,Variable,Medium,,Non-native,,Origin: South America
CHERRYLAKE,LIGSISUFX003,Ligustrum 'Sunshine’,,"12"" X 13"" X 0"" /",3,Gallon,281,12.75,,FA,Shrub,Shrub,,"12""","13""",https://cherrylake.com/images/web_photos/ligsisufx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,BAMMASBFC015,Bamboo Seabreeze,,"6' X 3' X 0"" / *NON-CORE* /",15,Gallon,40,47.0,,FA,Grass,Tree,,6',3',https://cherrylake.com/images/web_photos/bammasbfc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,BAMMASBFC015,Bamboo Seabreeze,,"6' X 3' X 0"" / *NON-CORE* /",15,Gallon,154,40.0,,FP,Grass,Tree,,6',3',https://cherrylake.com/images/web_photos/bammasbfc015_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PINELDETC030,Densa Pine,Pinus elliottii 'Densa',"8' X 3' X 2.5"" /",30,Gallon,3,140.0,,FA,Tree,Tree,,8',3',https://cherrylake.com/images/web_photos/pineldetc030_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,PINELDETC030,Densa Pine,Pinus elliottii 'Densa',"7' X 3' X 3"" /",30,Gallon,100,125.0,,FP,Tree,Tree,,7',3',https://cherrylake.com/images/web_photos/pineldetc030_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,CORFRRSFX003,Ti Plant 'Red Sister',Cordyline fruticosa 'Red Sister',"36"" X 24"" X 0"" / *NON-CORE* /",3,Gallon,71,6.9,,FA,Shrub,Shrub,,"36""","24""",https://cherrylake.com/images/web_photos/corfrrsfx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,GARJAFPFX003,Gardenia 'Frostproof',Gardenia jasminoides 'Frostproof',"12"" X 18"" X 0"" /",3,Gallon,272,6.9,,FA,Shrub,Shrub,,"12""","18""",https://cherrylake.com/images/web_photos/garjafpfx003_a_1.jpg,Variable,Medium,,Non-native,,Origin: China
CHERRYLAKE,MYRFR00FX003,Simpson's Stopper,Myrcianthes fragrans,"30"" X 18"" X 0"" /",3,Gallon,174,5.5,,FA,Shrub,Shrub,,"30""","18""",https://cherrylake.com/images/web_photos/myrfr00fx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MISSIADFX003,Maiden Grass 'Adagio',Miscanthus sinensis 'Adagio',"16"" X 16"" X 0"" /",3,Gallon,33,5.45,,FA,Ornamental Grass,Shrub,,"16""","16""",https://cherrylake.com/images/web_photos/missiadfx003_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,MISSIADFX003,Maiden Grass 'Adagio',Miscanthus sinensis 'Adagio',"30"" X 20"" X 0"" /",3,Gallon,0,4.25,,FP,Ornamental Grass,Shrub,,"30""","20""",https://cherrylake.com/images/web_photos/missiadfx003_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,TRAASSSFX001,Jasmine 'Summer Sunset',Trachelospermum asiaticum 'Summer Sunset',"4"" X 12"" X 0"" /",1,Gallon,0,0.0,,FA,Groundcover,Shrub,,"4""","12""",https://cherrylake.com/images/web_photos/traasssfx001_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPA00RBB22,Palm Sabal Regenerated,Sabal palmetto,,"22""",Ball & Burlap,0,250.0,,FPPFA,Palm,Tree,,26' OA,22' CT,https://cherrylake.com/images/web_photos/ysapa00rbb22_a_1.jpg,Variable,Medium,,Native,,Availability: Feb-26
CHERRYLAKE,YBINO001BB24, Palm Bismarck,Bismarckia noblis,"24' X 0' X 0"" / Units per truck 6 
Min order qty 2","24""",Ball & Burlap,0,0.0,,CSP,Palms,Tree,,24-26',12-14' CT,https://cherrylake.com/images/web_photos/ybino001bb24_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YBINO001BB20,Palm Bismarck,Bismarckia noblis,"0' X 0' X 0"" / *NON-CORE* / Units per truck 6-12 Min order qty 6","20""",Ball & Burlap,0,706.0,,CSP,Palm,Tree,,20 - 21',6-7' CT,https://cherrylake.com/images/web_photos/ybino001bb20_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAGINMFMC030,Miss Frances MT (Dark Red),Lagerstroemia indica 'Miss Frances' CM224,"6' X 2' X 1.5"" / *NON-CORE* / Blooming, uniform cane",30,Gallon,189,105.0,,FP,Tree,Tree,,6',2',https://cherrylake.com/images/web_photos/laginmfmc030_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAN00NGFX001,Lantana 'New Gold',Lantana x ‘New Gold’,"8"" X 14"" X 0"" /",1,Gallon,487,2.98,,FA,Groundcover,Shrub,,"8""","14""",https://cherrylake.com/images/web_photos/lan00ngfx001_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YPHHYRE0BB10,Reclinata x Hybrid Palm,Phoenix reclinata x Hybrid,"0' X 0' X 0"" /","10""",Ball & Burlap,19,400.0,,FPPFA,Palm,Tree,,18 - 22' OA,8',https://cherrylake.com/images/web_photos/yphhyre0bb10_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YPHHYRE0BB10,Reclinata x Hybrid Palm,Phoenix reclinata x Hybrid,"0' X 0' X 0"" / *NON-CORE* /","10""",Ball & Burlap,189,255.0,,FPPFD,Palm,Tree,,0',0',https://cherrylake.com/images/web_photos/yphhyre0bb10_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LEUFR00FX003,Texas Sage,Leucophyllum frutescens FTG,"24"" X 14"" X 0"" / *NON-CORE* /",3,Gallon,48,6.25,,FA,Shrub,Shrub,,"24""","14""",https://cherrylake.com/images/web_photos/leufr00fx003_a_1.jpg,Variable,Medium,,Unknown,,"Availability: Limited Qty, Origin: Native to Texas and Mexico"
CHERRYLAKE,EVOGLBMFX001,Blue Daze 'Blue My Mind'®,Evolvulus x 'Blue My Mind'®,"6"" X 7"" X 0"" /",1,Gallon,143,3.0,,FA,Wildflower,Shrub,,"6""","7""",https://cherrylake.com/images/web_photos/evoglbmfx001_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,AGAAF00FX003,Lily of The Nile,Agapanthus africanus,"10"" X 12"" X 0"" /",3,Gallon,193,6.3,,FA,Wildflower,Shrub,,"10""","12""",https://cherrylake.com/images/web_photos/agaaf00fx003_a_1.jpg,Variable,Medium,,Non-native,,Origin: South Africa
CHERRYLAKE,LIQSTSSTC015,Sweetgum 'Slender Silhouette' CT,Liquidambar styraciflua 'Slender Silouhette',"10' X 1.5' X 1.5"" / *NON-CORE* / Consistent height",15,Gallon,42,68.75,,FA,SWEETGUM,Tree,,10',1.5',https://cherrylake.com/images/web_photos/liqstsstc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRFRSSFC015,Simpson's Stopper 'Shostopper' FTG,Myrcianthes fragrans 'Shostopper' TM,"4' X 2' X 0"" / good quality,consistent",15,Gallon,349,40.0,,FA,SIMPSON'S STOPPER,Shrub,,4',2',https://cherrylake.com/images/web_photos/myrfrssfc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRFRSSFC015,Simpson's Stopper 'Shostopper' FTG,Myrcianthes fragrans 'Shostopper' TM,"4' X 2.5' X 0"" / Consistent height",15,Gallon,258,25.0,,FP,SIMPSON'S STOPPER,Shrub,,4',2.5',https://cherrylake.com/images/web_photos/myrfrssfc015_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,JATIN00TC030,Jatropha STD,Jatropha integerrima,"6.5' X 2' X 1"" / Trunk bow moderate",30,Gallon,60,175.0,,FA,Jatropha,Tree,,6.5',2',https://cherrylake.com/images/web_photos/jatin00tc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ILLPAFGFX007,Anise 'Forest Green',Illicium parviflorum 'Forest Green',"36"" X 30"" X 0"" /",7,Gallon,131,20.0,,FA,Shrub,Shrub,,"36""","30""",https://cherrylake.com/images/web_photos/illpafgfx007_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LAG00LSMC030,Thunderstruck™ Lavender Skies™ MT,Lagerstroemia x 'JM3' MT,"12' X 3' X 1.5"" /",30,Gallon,56,106.0,,FA,Tree,Tree,,12',3',https://cherrylake.com/images/web_photos/lag00lsmc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAG00WLMC015,Thunderstruck™ White Lightning™ MT (White),Lagerstroemia x 'JM4' PP31534 MT,"11' X 4' X 0"" / *NON-CORE* /",15,Gallon,43,57.0,,FA,Tree,Tree,,11',4',https://cherrylake.com/images/web_photos/lag00wlmc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,HAMPACAFX003,Firebush 'Calusa',Hamelia patens 'Calusa'TM,"14"" X 14"" X 0"" /",3,Gallon,0,4.87,,FA,Shrub,Shrub,,"14""","14""",https://cherrylake.com/images/web_photos/hampacafx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,HAMPACAFX003,Firebush 'Calusa',Hamelia patens 'Calusa'TM,"14"" X 20"" X 0"" /",3,Gallon,0,3.38,,FD,Shrub,Shrub,,"14""","20""",https://cherrylake.com/images/web_photos/hampacafx003_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,HAMPACAFX007,Firebush 'Calusa',Hamelia patens 'Calusa'TM,"18"" X 18"" X 0"" / *NON-CORE* /",7,Gallon,28,20.0,,FA,Shrub,Shrub,,"18""","18""",https://cherrylake.com/images/web_photos/hampacafx007_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,HAMPACAFX007,Firebush 'Calusa',Hamelia patens 'Calusa'TM,"16"" X 20"" X 0"" / *NON-CORE* /",7,Gallon,2,17.0,,FP,Shrub,Shrub,,"16""","20""",https://cherrylake.com/images/web_photos/hampacafx007_p_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MUHCAWCFX003,Muhly Grass 'White Cloud',Muhlenbergia capillaris 'White Cloud',"16"" X 16"" X 0"" /",3,Gallon,0,5.0,,FA,Ornamental Grass,Shrub,,"16""","16""",https://cherrylake.com/images/web_photos/muhcawcfx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MUHCAWCFX003,Muhly Grass 'White Cloud',Muhlenbergia capillaris 'White Cloud',"36"" X 26"" X 0"" /",3,Gallon,0,4.5,,FP,Ornamental Grass,Shrub,,"36""","26""",https://cherrylake.com/images/web_photos/muhcawcfx003_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGVI00TC030,Sweetbay CT,,"9' X 4' X 2"" / Consistent branching",30,Gallon,111,113.99,,FA,MAGNOLIA CLEAR TRUNK,Tree,,9',4',https://cherrylake.com/images/web_photos/magvi00tc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LIGJA00TBB08,Japanese Privet CT,,"0' X 0' X 0"" / 36in ct    08","08""",Ball & Burlap,3,335.0,,FA,Ligustrum,Tree,,8',8',https://cherrylake.com/images/web_photos/ligja00tbb08_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIGJA00TBB10,Japanese Privet CT,,"0' X 0' X 0"" / *NON-CORE* /","10""",Ball & Burlap,7,553.0,,FA,Ligustrum,Tree,,10',8',https://cherrylake.com/images/web_photos/ligja00tbb10_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,JUNVITAFC015,Eastern Red Cedar 'Taylor' FTG,Juniperus virginiana 'Taylor',"7' X 2' X 2"" / Consistent height",15,Gallon,46,140.0,,FA,NEEDLED EVERGREEN,Tree,,7',2',https://cherrylake.com/images/web_photos/junvitafc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LAG00RUMC030,Thunderstruck™ Ruby™ MT (Ruby Red),Lagerstroemia x 'JM7',"12' X 3' X 1.5"" /",30,Gallon,37,106.0,,FA,Tree,Tree,,12',3',https://cherrylake.com/images/web_photos/lag00rumc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,MAGVI00MC030,Sweetbay MT,,"8' X 2.5' X 1.5"" / Consistent branching",30,Gallon,86,145.0,,FA,MAGNOLIA Multi Trunk,Tree,,8',2.5',https://cherrylake.com/images/web_photos/magvi00mc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGVI00MC030,Sweetbay MT,,"7' X 3.5' X 1.25"" / Inconsistent high & branching",30,Gallon,28,0.0,,FD,MAGNOLIA Multi Trunk,Tree,,7',3.5',https://cherrylake.com/images/web_photos/magvi00mc030_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VIBOBWAMC015,Viburnum Obovatum 'Walters',,"5' X 2.5' X 0"" /",15,Gallon,108,56.25,,FA,Viburnum,Tree,,5',2.5',https://cherrylake.com/images/web_photos/vibobwamc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YWOBI003C030,Foxtail Palm (Triple),Wodyetia bifurcata,"12' X 4' X 0"" / Inconsistent high, some rootball showing, and some have 2 trunks",30,Gallon,7,110.25,,FD,Palm,Tree,,12',4',https://cherrylake.com/images/web_photos/ywobi003c030_d_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YWOBI001C030,Foxtail Palm (Single),Wodyetia bifurcata,"8' X 6' X 0"" / *NON-CORE* /",30,Gallon,53,112.0,,FA,Palm,Tree,,8',6',https://cherrylake.com/images/web_photos/ywobi001c030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YWOBI001C030,Foxtail Palm (Single),Wodyetia bifurcata,"14' X 6' X 0"" / *NON-CORE* / Inconsistent high",30,Gallon,1,84.0,,FD,Palm,Tree,,14',6',https://cherrylake.com/images/web_photos/ywobi001c030_d_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YADME003C030,Christmas Palm (Triple),,"8' X 6' X 0"" / Full canopy, consisting height",30,Gallon,26,125.0,,FA,Palm,Tree,,8',6',https://cherrylake.com/images/web_photos/yadme003c030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YADME003C030,Christmas Palm (Triple),,"8' X 6' X 0"" / Some rootball showing",30,Gallon,14,93.75,,FD,Palm,Tree,,8',6',https://cherrylake.com/images/web_photos/yadme003c030_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAGFAMUMC200,Muskogee MT (Lavender),,"17' X 15' X 0"" / Full canopy, small trunk scars",200,Gallon,2,607.5,,FD,Tree,Tree,,17',15',https://cherrylake.com/images/web_photos/lagfamumc200_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,CARMA00FX003,Emerald Blanket Natal Plum 'Dwarf',,"6"" X 8"" X 0"" /",3,Gallon,121,5.27,,FA,Shrub,Shrub,,"6""","8""",https://cherrylake.com/images/web_photos/carma00fx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,QUEVISETBB12,Live Oak Seedling,Quercus virginiana,"11' X 4' X 2"" /","12""",Ball & Burlap,4,405.0,,FA,Tree,Tree,,11 - 12.5',4 - 4.5',https://cherrylake.com/images/web_photos/quevisetbb12_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,QUEVISETBB12,Live Oak Seedling,Quercus virginiana,"11' X 4' X 2"" /","12""",Ball & Burlap,1,324.0,,FD,Tree,Tree,,11 - 12.5',4 - 4.5',https://cherrylake.com/images/web_photos/quevisetbb12_d_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPASORBB12,Sabal Palm (Stage One Regenerated),,"12' X 0' X 0"" / 12' CT","12""",Ball & Burlap,2,225.0,,FA,PALM,Tree,,6 - 24' OA,,https://cherrylake.com/images/web_photos/ysapasorbb12_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,YSAPASORBB18,Stage One Palm Sabal Regenerated,,"0' X 0' X 0"" / *NON-CORE* / 18' CT",1,Gallon,16,225.0,,FA,PALM,Tree,,18' CT,,https://cherrylake.com/images/web_photos/ysapasorbb18_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPASORBB20,Stage One Palm Sabal Regenerated,,"0' X 0' X 0"" / *NON-CORE* / 20' CT",1,Gallon,39,225.0,,FA,PALM,Tree,,20' CT,,https://cherrylake.com/images/web_photos/ysapasorbb20_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPASORBB22,Stage One Palm Sabal Regenerated,,"0' X 0' X 0"" / 22' CT",1,Gallon,10,225.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapasorbb22_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,ILEHYNSFBB06,Nellie R. Stevens FTG,Ilex  x hybrida,"5' X 3.5' X 0"" /","06""",Ball & Burlap,48,170.0,,FA,Shrub,Tree,,6',3',https://cherrylake.com/images/web_photos/ilehynsfbb06_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ERASP00FEC25,Purple Lovegrass,Eragrostis spectabilis,"14"" X 10"" X 0"" /",1,Gallon,0,2.7,,FA,Wildflower,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/erasp00fec25_a_1.jpg,Variable,Medium,,Native,,Availability: Nov-25
CHERRYLAKE,ERASP00FEC25,Purple Lovegrass,Eragrostis spectabilis,"6"" X 8"" X 0"" /",1,Gallon,463,1.75,,FP,Wildflower,Shrub,,"6""","8""",https://cherrylake.com/images/web_photos/erasp00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PITGR00FEC25,Silkgrass,Pityopsis graminifolia var tracyi,"0"" X 0"" X 0"" /",1,Gallon,0,2.7,,FA,Wildflower,Shrub,,"8""","6""",https://cherrylake.com/images/web_photos/pitgr00fec25_a_1.jpg,Variable,Medium,,Native,,Availability: Oct-25
CHERRYLAKE,MIMSTSUFEC25,Sunshine Mimosa,Mimosa strigillosa,"2"" X 4"" X 0"" /",1,Gallon,610,2.7,,FA,Wildflower,Shrub,,"2""","4""",https://cherrylake.com/images/web_photos/mimstsufec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,ARAGLECHEC25,Perennial Peanut 'Ecoturf',,"4"" X 4"" X 0"" /",1,Gallon,0,2.7,,FA,HERBACEOUS PERENNIAL,Shrub,,"4""","4""",https://cherrylake.com/images/web_photos/araglechec25_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ARAGLECHEC25,Perennial Peanut 'Ecoturf',,"6"" X 4"" X 0"" /",1,Gallon,320,1.75,,FP,HERBACEOUS PERENNIAL,Shrub,,"6""","4""",https://cherrylake.com/images/web_photos/araglechec25_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHYNO00FEC25,Frogfruit,Phyla nodiflora,"4"" X 4"" X 0"" /",1,Gallon,0,2.7,,FA,Wildflower,Shrub,,"4""","4""",https://cherrylake.com/images/web_photos/phyno00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PHYNO00FEC25,Frogfruit,Phyla nodiflora,"4"" X 4"" X 0"" /",1,Gallon,996,1.75,,FP,Wildflower,Shrub,,"4""","4""",https://cherrylake.com/images/web_photos/phyno00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,DYSHU00FEC25,Swamp Twinflower,Dyschoriste humistrata,"4"" X 8"" X 0"" /",1,Gallon,800,2.7,,FA,Wildflower,Shrub,,"4""","8""",https://cherrylake.com/images/web_photos/dyshu00fec25_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,DYSHU00FEC25,Swamp Twinflower,Dyschoriste humistrata,"2"" X 12"" X 0"" /",1,Gallon,0,1.75,,FP,Wildflower,Shrub,,"2""","12""",https://cherrylake.com/images/web_photos/dyshu00fec25_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,DYSOB00FEC25,Twinflower,Dyschoriste oblongifolia,"3"" X 2"" X 0"" /",1,Gallon,240,2.7,,FA,Wildflower,Shrub,,"3""","2""",https://cherrylake.com/images/web_photos/dysob00fec25_a_1.jpg,Variable,Medium,,Native,,
